,state,date,ML,Low_90,High_90,Low_50,High_50,state_ab
78,Bihar,2020-04-08,2.0,0.6900000000000001,3.47,1.5,2.65,BR
79,Bihar,2020-04-09,2.04,0.74,3.48,1.54,2.67,BR
80,Bihar,2020-04-10,1.96,0.7000000000000001,3.37,1.48,2.58,BR
81,Bihar,2020-04-11,1.81,0.56,3.15,1.31,2.38,BR
82,Bihar,2020-04-12,1.77,0.48,3.0300000000000002,1.3,2.36,BR
83,Bihar,2020-04-13,1.73,0.45,2.97,1.27,2.32,BR
84,Bihar,2020-04-14,1.6,0.38,2.85,1.16,2.2,BR
85,Bihar,2020-04-15,1.67,0.44,2.93,1.21,2.25,BR
86,Bihar,2020-04-16,1.72,0.5,2.99,1.23,2.2600000000000002,BR
87,Bihar,2020-04-17,1.83,0.6,3.0700000000000003,1.3800000000000001,2.4,BR
88,Bihar,2020-04-18,1.84,0.66,3.08,1.43,2.43,BR
89,Bihar,2020-04-19,1.98,0.8200000000000001,3.17,1.59,2.56,BR
90,Bihar,2020-04-20,2.14,1.0,3.24,1.72,2.64,BR
91,Bihar,2020-04-21,2.16,1.12,3.24,1.78,2.65,BR
92,Bihar,2020-04-22,2.2,1.21,3.2,1.85,2.67,BR
93,Bihar,2020-04-23,2.2800000000000002,1.36,3.22,1.97,2.74,BR
94,Bihar,2020-04-24,2.18,1.32,3.06,1.8800000000000001,2.6,BR
95,Bihar,2020-04-25,2.08,1.27,2.91,1.81,2.49,BR
96,Bihar,2020-04-26,1.93,1.1500000000000001,2.71,1.6300000000000001,2.27,BR
97,Bihar,2020-04-27,1.81,1.06,2.56,1.55,2.17,BR
98,Bihar,2020-04-28,1.6600000000000001,0.9500000000000001,2.41,1.4000000000000001,2.0,BR
99,Bihar,2020-04-29,1.52,0.8,2.23,1.26,1.85,BR
100,Bihar,2020-04-30,1.4000000000000001,0.71,2.13,1.11,1.69,BR
101,Bihar,2020-05-01,1.27,0.59,2.0100000000000002,1.0,1.58,BR
102,Bihar,2020-05-02,1.11,0.42,1.84,0.88,1.47,BR
103,Bihar,2020-05-03,1.07,0.37,1.8,0.8,1.3900000000000001,BR
104,Bihar,2020-05-04,0.98,0.27,1.7,0.73,1.33,BR
105,Bihar,2020-05-05,0.92,0.21,1.6400000000000001,0.67,1.28,BR
106,Bihar,2020-05-06,0.8,0.11,1.49,0.52,1.1300000000000001,BR
107,Chandigarh,2020-04-15,3.0,1.01,6.99,2.04,4.45,CH
108,Chandigarh,2020-04-16,2.88,0.99,6.28,1.99,4.16,CH
109,Chandigarh,2020-04-17,2.7800000000000002,0.9400000000000001,5.8100000000000005,2.0,4.0200000000000005,CH
110,Chandigarh,2020-04-18,2.7,0.97,5.5600000000000005,1.87,3.77,CH
111,Chandigarh,2020-04-19,2.63,0.93,5.3,1.9100000000000001,3.73,CH
112,Chandigarh,2020-04-20,2.57,0.89,5.09,1.86,3.61,CH
113,Chandigarh,2020-04-21,2.52,0.89,4.96,1.79,3.48,CH
114,Chandigarh,2020-04-22,2.47,0.87,4.83,1.82,3.47,CH
115,Chandigarh,2020-04-23,2.65,0.98,5.0,1.98,3.66,CH
116,Chandigarh,2020-04-24,2.75,1.06,4.99,2.0300000000000002,3.67,CH
117,Chandigarh,2020-04-25,2.79,1.1400000000000001,4.89,2.15,3.72,CH
118,Chandigarh,2020-04-26,2.94,1.3,4.88,2.23,3.72,CH
119,Chandigarh,2020-04-27,2.8000000000000003,1.29,4.57,2.17,3.5300000000000002,CH
120,Chandigarh,2020-04-28,2.67,1.23,4.25,2.05,3.3000000000000003,CH
121,Chandigarh,2020-04-29,2.54,1.21,4.0200000000000005,1.99,3.15,CH
122,Chandigarh,2020-04-30,2.34,1.07,3.69,1.81,2.89,CH
123,Chandigarh,2020-05-01,2.18,1.0,3.49,1.75,2.7800000000000002,CH
124,Chandigarh,2020-05-02,1.98,0.8300000000000001,3.21,1.53,2.5100000000000002,CH
125,Chandigarh,2020-05-03,1.8900000000000001,0.79,3.11,1.43,2.38,CH
126,Chandigarh,2020-05-04,1.82,0.71,2.97,1.4000000000000001,2.33,CH
127,Chandigarh,2020-05-05,1.75,0.68,2.9,1.31,2.22,CH
128,Chandigarh,2020-05-06,1.7,0.62,2.8000000000000003,1.31,2.21,CH
129,Chhattisgarh,2020-04-27,3.0,1.01,6.99,2.04,4.45,CT
130,Chhattisgarh,2020-04-28,2.88,0.99,6.28,1.99,4.16,CT
131,Chhattisgarh,2020-04-29,3.14,1.1300000000000001,6.42,2.2,4.4,CT
132,Chhattisgarh,2020-04-30,2.91,1.06,5.67,2.1,4.03,CT
133,Chhattisgarh,2020-05-01,3.02,1.21,5.63,2.27,4.13,CT
134,Chhattisgarh,2020-05-02,2.7800000000000002,1.12,5.08,2.07,3.73,CT
135,Chhattisgarh,2020-05-03,2.61,1.05,4.71,1.94,3.47,CT
136,Chhattisgarh,2020-05-04,2.48,0.9500000000000001,4.39,1.87,3.31,CT
137,Chhattisgarh,2020-05-05,2.37,0.89,4.17,1.78,3.15,CT
138,Chhattisgarh,2020-05-06,2.2800000000000002,0.87,4.03,1.74,3.06,CT
139,Delhi,2020-03-14,3.0,1.01,6.99,2.04,4.45,DL
140,Delhi,2020-03-15,2.7800000000000002,1.01,5.86,1.99,4.0,DL
141,Delhi,2020-03-16,2.62,0.93,5.24,1.9000000000000001,3.7,DL
142,Delhi,2020-03-17,2.75,1.06,5.25,2.05,3.81,DL
143,Delhi,2020-03-18,2.57,0.99,4.78,1.9100000000000001,3.5,DL
144,Delhi,2020-03-19,2.43,0.9,4.42,1.84,3.3200000000000003,DL
145,Delhi,2020-03-20,2.32,0.86,4.19,1.69,3.08,DL
146,Delhi,2020-03-21,2.23,0.84,4.03,1.6600000000000001,2.99,DL
147,Delhi,2020-03-22,2.16,0.81,3.89,1.59,2.87,DL
148,Delhi,2020-03-23,2.09,0.76,3.75,1.53,2.77,DL
149,Delhi,2020-03-24,2.04,0.73,3.65,1.5,2.71,DL
150,Delhi,2020-03-25,2.1,0.73,3.62,1.57,2.77,DL
151,Delhi,2020-03-26,2.36,1.0,3.89,1.85,3.0500000000000003,DL
152,Delhi,2020-03-27,2.42,1.11,3.87,1.8900000000000001,3.0300000000000002,DL
153,Delhi,2020-03-28,2.6,1.36,3.98,2.12,3.2,DL
154,Delhi,2020-03-29,3.2,2.02,4.43,2.73,3.72,DL
155,Delhi,2020-03-30,3.3200000000000003,2.27,4.36,2.93,3.79,DL
156,Delhi,2020-03-31,3.16,2.2800000000000002,4.1,2.84,3.59,DL
157,Delhi,2020-04-01,2.95,2.15,3.75,2.66,3.3200000000000003,DL
158,Delhi,2020-04-02,2.61,1.9000000000000001,3.35,2.36,2.96,DL
159,Delhi,2020-04-03,2.31,1.67,3.02,2.04,2.59,DL
160,Delhi,2020-04-04,2.1,1.48,2.75,1.84,2.36,DL
161,Delhi,2020-04-05,1.86,1.26,2.48,1.62,2.12,DL
162,Delhi,2020-04-06,1.83,1.27,2.46,1.6300000000000001,2.12,DL
163,Delhi,2020-04-07,1.76,1.19,2.34,1.58,2.06,DL
164,Delhi,2020-04-08,1.73,1.18,2.3000000000000003,1.52,1.98,DL
165,Delhi,2020-04-09,1.99,1.46,2.54,1.82,2.27,DL
166,Delhi,2020-04-10,1.95,1.45,2.48,1.79,2.22,DL
167,Delhi,2020-04-11,1.82,1.34,2.33,1.6600000000000001,2.07,DL
168,Delhi,2020-04-12,1.6400000000000001,1.16,2.12,1.48,1.8800000000000001,DL
169,Delhi,2020-04-13,1.42,0.96,1.9100000000000001,1.24,1.6300000000000001,DL
170,Delhi,2020-04-14,1.3,0.85,1.8,1.1300000000000001,1.52,DL
171,Delhi,2020-04-15,1.1,0.63,1.58,0.92,1.31,DL
172,Delhi,2020-04-16,0.97,0.51,1.48,0.81,1.21,DL
173,Delhi,2020-04-17,0.9400000000000001,0.46,1.44,0.79,1.2,DL
174,Delhi,2020-04-18,0.79,0.3,1.29,0.61,1.02,DL
175,Delhi,2020-04-19,0.92,0.44,1.46,0.75,1.17,DL
176,Delhi,2020-04-20,1.04,0.56,1.58,0.87,1.29,DL
177,Delhi,2020-04-21,1.07,0.58,1.59,0.91,1.33,DL
178,Delhi,2020-04-22,1.24,0.76,1.76,1.06,1.47,DL
179,Delhi,2020-04-23,1.29,0.81,1.79,1.1400000000000001,1.55,DL
180,Delhi,2020-04-24,1.42,0.96,1.92,1.27,1.67,DL
181,Delhi,2020-04-25,1.47,1.02,1.95,1.33,1.72,DL
182,Delhi,2020-04-26,1.42,0.98,1.8900000000000001,1.28,1.6600000000000001,DL
183,Delhi,2020-04-27,1.3800000000000001,0.9500000000000001,1.84,1.24,1.61,DL
184,Delhi,2020-04-28,1.43,1.01,1.8900000000000001,1.27,1.6300000000000001,DL
185,Delhi,2020-04-29,1.52,1.11,1.97,1.35,1.7,DL
186,Delhi,2020-04-30,1.6,1.19,2.02,1.43,1.77,DL
187,Delhi,2020-05-01,1.53,1.1500000000000001,1.96,1.37,1.7,DL
188,Delhi,2020-05-02,1.6300000000000001,1.25,2.04,1.51,1.84,DL
189,Delhi,2020-05-03,1.6,1.21,1.97,1.48,1.8,DL
190,Delhi,2020-05-04,1.56,1.19,1.93,1.45,1.76,DL
191,Delhi,2020-05-05,1.52,1.18,1.9100000000000001,1.4000000000000001,1.7,DL
192,Delhi,2020-05-06,1.41,1.07,1.79,1.3,1.6,DL
193,Gujarat,2020-03-16,3.0,1.01,6.99,2.04,4.45,GJ
194,Gujarat,2020-03-17,2.88,0.99,6.28,1.99,4.16,GJ
195,Gujarat,2020-03-18,3.14,1.1300000000000001,6.42,2.2,4.4,GJ
196,Gujarat,2020-03-19,3.25,1.28,6.18,2.39,4.45,GJ
197,Gujarat,2020-03-20,3.21,1.34,5.75,2.44,4.3,GJ
198,Gujarat,2020-03-21,3.1,1.35,5.3100000000000005,2.42,4.09,GJ
199,Gujarat,2020-03-22,2.77,1.22,4.73,2.14,3.61,GJ
200,Gujarat,2020-03-23,2.71,1.19,4.46,2.13,3.5,GJ
201,Gujarat,2020-03-24,2.49,1.11,4.13,1.95,3.21,GJ
202,Gujarat,2020-03-25,2.33,1.01,3.85,1.81,2.99,GJ
203,Gujarat,2020-03-26,2.2,0.9500000000000001,3.66,1.67,2.79,GJ
204,Gujarat,2020-03-27,2.1,0.89,3.5,1.6300000000000001,2.71,GJ
205,Gujarat,2020-03-28,2.0100000000000002,0.84,3.37,1.59,2.64,GJ
206,Gujarat,2020-03-29,1.93,0.76,3.22,1.51,2.5300000000000002,GJ
207,Gujarat,2020-03-30,1.95,0.8,3.22,1.52,2.52,GJ
208,Gujarat,2020-03-31,1.87,0.75,3.11,1.42,2.39,GJ
209,Gujarat,2020-04-01,1.8800000000000001,0.78,3.1,1.42,2.37,GJ
210,Gujarat,2020-04-02,1.87,0.75,3.0100000000000002,1.45,2.38,GJ
211,Gujarat,2020-04-03,1.93,0.85,3.06,1.53,2.44,GJ
212,Gujarat,2020-04-04,1.95,0.91,3.0500000000000003,1.57,2.45,GJ
213,Gujarat,2020-04-05,2.18,1.17,3.22,1.76,2.6,GJ
214,Gujarat,2020-04-06,2.45,1.5,3.42,2.1,2.89,GJ
215,Gujarat,2020-04-07,2.64,1.77,3.5300000000000002,2.35,3.08,GJ
216,Gujarat,2020-04-08,2.56,1.75,3.35,2.27,2.93,GJ
217,Gujarat,2020-04-09,2.48,1.76,3.23,2.24,2.85,GJ
218,Gujarat,2020-04-10,2.33,1.6400000000000001,3.0,2.08,2.64,GJ
219,Gujarat,2020-04-11,2.22,1.6,2.88,2.0100000000000002,2.54,GJ
220,Gujarat,2020-04-12,2.15,1.57,2.7800000000000002,1.95,2.45,GJ
221,Gujarat,2020-04-13,2.13,1.55,2.69,1.92,2.39,GJ
222,Gujarat,2020-04-14,2.15,1.61,2.69,1.97,2.42,GJ
223,Gujarat,2020-04-15,2.25,1.74,2.7600000000000002,2.06,2.48,GJ
224,Gujarat,2020-04-16,2.23,1.77,2.73,2.08,2.48,GJ
225,Gujarat,2020-04-17,2.19,1.76,2.67,2.0100000000000002,2.38,GJ
226,Gujarat,2020-04-18,2.08,1.6600000000000001,2.52,1.95,2.31,GJ
227,Gujarat,2020-04-19,1.8900000000000001,1.5,2.33,1.74,2.08,GJ
228,Gujarat,2020-04-20,1.68,1.3,2.11,1.53,1.86,GJ
229,Gujarat,2020-04-21,1.49,1.1,1.8900000000000001,1.37,1.7,GJ
230,Gujarat,2020-04-22,1.34,0.96,1.75,1.21,1.54,GJ
231,Gujarat,2020-04-23,1.2,0.8200000000000001,1.61,1.08,1.41,GJ
232,Gujarat,2020-04-24,1.09,0.71,1.51,0.96,1.29,GJ
233,Gujarat,2020-04-25,1.1300000000000001,0.75,1.55,0.99,1.32,GJ
234,Gujarat,2020-04-26,1.16,0.78,1.58,1.03,1.36,GJ
235,Gujarat,2020-04-27,1.21,0.8300000000000001,1.62,1.09,1.42,GJ
236,Gujarat,2020-04-28,1.27,0.89,1.67,1.12,1.44,GJ
237,Gujarat,2020-04-29,1.33,0.97,1.74,1.21,1.53,GJ
238,Gujarat,2020-04-30,1.35,0.97,1.72,1.21,1.52,GJ
239,Gujarat,2020-05-01,1.3900000000000001,1.04,1.78,1.28,1.59,GJ
240,Gujarat,2020-05-02,1.3900000000000001,1.05,1.78,1.27,1.57,GJ
241,Gujarat,2020-05-03,1.37,1.02,1.73,1.26,1.56,GJ
242,Gujarat,2020-05-04,1.31,0.96,1.6600000000000001,1.19,1.48,GJ
243,Gujarat,2020-05-05,1.26,0.93,1.6300000000000001,1.1500000000000001,1.44,GJ
244,Gujarat,2020-05-06,1.22,0.88,1.57,1.12,1.41,GJ
245,Haryana,2020-03-14,3.0,1.01,6.99,2.04,4.45,HR
246,Haryana,2020-03-15,2.37,0.87,4.89,1.7,3.37,HR
247,Haryana,2020-03-16,2.25,0.8200000000000001,4.45,1.67,3.19,HR
248,Haryana,2020-03-17,2.0,0.72,3.97,1.44,2.79,HR
249,Haryana,2020-03-18,1.96,0.7000000000000001,3.86,1.4000000000000001,2.71,HR
250,Haryana,2020-03-19,1.8,0.6,3.59,1.31,2.5500000000000003,HR
251,Haryana,2020-03-20,1.92,0.62,3.69,1.42,2.7,HR
252,Haryana,2020-03-21,1.8900000000000001,0.62,3.64,1.35,2.6,HR
253,Haryana,2020-03-22,1.86,0.58,3.5500000000000003,1.33,2.56,HR
254,Haryana,2020-03-23,1.84,0.56,3.49,1.36,2.58,HR
255,Haryana,2020-03-24,1.81,0.55,3.45,1.29,2.49,HR
256,Haryana,2020-03-25,1.79,0.52,3.39,1.28,2.47,HR
257,Haryana,2020-03-26,1.77,0.48,3.3200000000000003,1.26,2.44,HR
258,Haryana,2020-03-27,1.74,0.43,3.24,1.22,2.39,HR
259,Haryana,2020-03-28,1.72,0.42,3.21,1.25,2.42,HR
260,Haryana,2020-03-29,1.7,0.4,3.17,1.2,2.36,HR
261,Haryana,2020-03-30,1.79,0.45,3.25,1.3,2.47,HR
262,Haryana,2020-03-31,1.97,0.61,3.44,1.44,2.61,HR
263,Haryana,2020-04-01,1.99,0.65,3.41,1.48,2.62,HR
264,Haryana,2020-04-02,2.1,0.8,3.49,1.62,2.73,HR
265,Haryana,2020-04-03,2.25,0.99,3.5700000000000003,1.76,2.82,HR
266,Haryana,2020-04-04,2.31,1.1300000000000001,3.56,1.87,2.87,HR
267,Haryana,2020-04-05,2.25,1.1300000000000001,3.4,1.87,2.81,HR
268,Haryana,2020-04-06,2.12,1.1,3.24,1.75,2.63,HR
269,Haryana,2020-04-07,1.9100000000000001,0.91,2.94,1.57,2.41,HR
270,Haryana,2020-04-08,1.8,0.84,2.8000000000000003,1.48,2.29,HR
271,Haryana,2020-04-09,1.57,0.63,2.54,1.25,2.04,HR
272,Haryana,2020-04-10,1.42,0.49,2.37,1.1,1.8800000000000001,HR
273,Haryana,2020-04-11,1.3,0.38,2.24,0.92,1.69,HR
274,Haryana,2020-04-12,1.18,0.27,2.1,0.87,1.6500000000000001,HR
275,Haryana,2020-04-13,1.12,0.2,2.0100000000000002,0.77,1.55,HR
276,Haryana,2020-04-14,1.17,0.19,2.0300000000000002,0.8,1.59,HR
277,Haryana,2020-04-15,1.21,0.24,2.11,0.86,1.6600000000000001,HR
278,Haryana,2020-04-16,1.19,0.24,2.11,0.8300000000000001,1.6300000000000001,HR
279,Haryana,2020-04-17,1.18,0.24,2.11,0.8,1.6,HR
280,Haryana,2020-04-18,1.17,0.2,2.06,0.84,1.6500000000000001,HR
281,Haryana,2020-04-19,1.1500000000000001,0.21,2.07,0.8200000000000001,1.6300000000000001,HR
282,Haryana,2020-04-20,1.1400000000000001,0.18,2.0300000000000002,0.8,1.61,HR
283,Haryana,2020-04-21,1.1300000000000001,0.19,2.04,0.78,1.59,HR
284,Haryana,2020-04-22,1.07,0.14,1.95,0.73,1.54,HR
285,Haryana,2020-04-23,1.06,0.13,1.94,0.7000000000000001,1.51,HR
286,Haryana,2020-04-24,1.05,0.13,1.94,0.67,1.48,HR
287,Haryana,2020-04-25,1.04,0.12,1.93,0.71,1.53,HR
288,Haryana,2020-04-26,1.09,0.16,2.0100000000000002,0.71,1.53,HR
289,Haryana,2020-04-27,1.19,0.18,2.08,0.85,1.68,HR
290,Haryana,2020-04-28,1.23,0.24,2.15,0.86,1.68,HR
291,Haryana,2020-04-29,1.46,0.5,2.46,1.12,1.93,HR
292,Haryana,2020-04-30,1.69,0.74,2.63,1.37,2.15,HR
293,Haryana,2020-05-01,1.85,0.96,2.75,1.55,2.29,HR
294,Haryana,2020-05-02,1.94,1.12,2.81,1.62,2.31,HR
295,Haryana,2020-05-03,1.94,1.17,2.7600000000000002,1.6400000000000001,2.29,HR
296,Haryana,2020-05-04,1.92,1.19,2.69,1.67,2.29,HR
297,Haryana,2020-05-05,1.81,1.12,2.5500000000000003,1.57,2.16,HR
298,Haryana,2020-05-06,1.74,1.07,2.44,1.52,2.09,HR
299,Himachal Pradesh,2020-05-05,3.0,1.01,6.99,2.04,4.45,HP
300,Himachal Pradesh,2020-05-06,2.88,0.99,6.28,1.99,4.16,HP
301,India,2020-03-14,3.0,1.01,6.99,2.04,4.45,India
302,India,2020-03-15,1.58,0.65,2.86,1.22,2.15,India
303,India,2020-03-16,1.44,0.62,2.49,1.11,1.8900000000000001,India
304,India,2020-03-17,1.43,0.64,2.36,1.1500000000000001,1.87,India
305,India,2020-03-18,1.46,0.6900000000000001,2.31,1.16,1.83,India
306,India,2020-03-19,1.57,0.8200000000000001,2.36,1.31,1.95,India
307,India,2020-03-20,1.6600000000000001,0.96,2.42,1.3900000000000001,1.99,India
308,India,2020-03-21,1.78,1.1300000000000001,2.5100000000000002,1.55,2.12,India
309,India,2020-03-22,1.77,1.1300000000000001,2.42,1.52,2.05,India
310,India,2020-03-23,1.81,1.23,2.46,1.62,2.13,India
311,India,2020-03-24,1.82,1.24,2.4,1.61,2.09,India
312,India,2020-03-25,1.75,1.2,2.31,1.56,2.02,India
313,India,2020-03-26,1.77,1.25,2.32,1.58,2.02,India
314,India,2020-03-27,1.8800000000000001,1.37,2.39,1.69,2.11,India
315,India,2020-03-28,2.05,1.58,2.5500000000000003,1.8800000000000001,2.2800000000000002,India
316,India,2020-03-29,2.25,1.81,2.72,2.11,2.49,India
317,India,2020-03-30,2.39,1.99,2.84,2.25,2.6,India
318,India,2020-03-31,2.43,2.05,2.83,2.2800000000000002,2.6,India
319,India,2020-04-01,2.36,2.0100000000000002,2.74,2.23,2.5300000000000002,India
320,India,2020-04-02,2.19,1.86,2.5500000000000003,2.05,2.33,India
321,India,2020-04-03,2.02,1.71,2.37,1.9000000000000001,2.17,India
322,India,2020-04-04,1.81,1.49,2.12,1.7,1.96,India
323,India,2020-04-05,1.68,1.3800000000000001,2.0,1.58,1.84,India
324,India,2020-04-06,1.58,1.29,1.9000000000000001,1.47,1.72,India
325,India,2020-04-07,1.52,1.24,1.84,1.43,1.68,India
326,India,2020-04-08,1.46,1.19,1.78,1.36,1.6,India
327,India,2020-04-09,1.54,1.26,1.83,1.46,1.7,India
328,India,2020-04-10,1.55,1.29,1.85,1.46,1.69,India
329,India,2020-04-11,1.52,1.25,1.79,1.44,1.67,India
330,India,2020-04-12,1.48,1.22,1.75,1.3900000000000001,1.61,India
331,India,2020-04-13,1.3900000000000001,1.1300000000000001,1.6500000000000001,1.31,1.53,India
332,India,2020-04-14,1.35,1.11,1.6300000000000001,1.25,1.46,India
333,India,2020-04-15,1.3800000000000001,1.1400000000000001,1.6500000000000001,1.29,1.5,India
334,India,2020-04-16,1.36,1.12,1.62,1.28,1.49,India
335,India,2020-04-17,1.41,1.18,1.67,1.32,1.52,India
336,India,2020-04-18,1.33,1.1,1.58,1.25,1.45,India
337,India,2020-04-19,1.37,1.1400000000000001,1.61,1.31,1.51,India
338,India,2020-04-20,1.35,1.12,1.58,1.26,1.45,India
339,India,2020-04-21,1.34,1.1300000000000001,1.59,1.27,1.46,India
